IMAGE,MOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
IMG_13_BLU_5,32.9924335652378,32.39058,0.877584550760355,0.955978431688157,0.9116,0.15484022,1.8876395,0.40730515,0.36396807,0.36178005,-0.050001934,0.7191367,0.3941497,0.50527453,0.913761410674834,0.47613877,0.08436373,46.2424103280424,0.20426631,32.759136,0.13239907,0.990197692353918,6.4797955,0.4975328,0.9614249,0.7697988
IMG_13_BLU_6,23.0217648446,27.5043,0.842714059294783,0.932609144509897,0.8624071,0.083192855,1.7533371,0.45706692,0.31487596,0.4140715,-0.054546986,0.53344864,0.37566096,0.4872906,0.760770315220439,0.5450002,0.111479945,79.0974255663438,0.28544328,27.992565,0.15170735,0.980721516738698,10.839958,0.3957774,0.9443905,0.6856796
IMG_14_BLU_1,82.572293051204,33.77974,0.992228456238736,0.998835827866495,0.9982679,0.8888479,0.2883924,0.01919515,0.90529907,0.02396202,0.00058486994,0.8856699,0.5440256,0.57722515,0.99987523979234,0.0046136975,0.003582367,37.0601694501573,0.03423568,34.11491,0.011106062,0.999628059917608,0.032679085,0.898071,0.9654183,0.92707014
IMG_14_BLU_2,62.2268089853601,20.186045,0.784954301918508,0.963048594781851,0.95544773,0.42147222,2.0115483,0.34208214,0.52238077,0.19087744,-0.05755239,0.43869993,0.41582975,0.58887845,0.999349467435026,0.18135232,0.05937329,139.16041623535,0.2165434,20.51767,0.24283303,0.989637877786345,2.6645887,0.08133258,0.6531987,0.39633396
IMG_14_BLU_3,36.8926920567209,17.56965,0.574247275931624,0.898842433589762,0.8789409,0.20699859,3.8298688,0.58694094,0.3730734,0.2637285,-0.08642868,0.22619112,0.32661223,0.5401217,0.997726738522338,0.33649188,0.12428108,199.559191097406,0.37013483,17.902363,0.460063,0.970114151559747,8.867673,3.3878113e-08,0.30922717,0.012291903
IMG_14_BLU_4,32.3121868358497,17.068806,0.518586372326894,0.86662212466842,0.83360827,0.15036179,4.5335913,0.65025413,0.342754,0.30002493,-0.09236798,0.10694466,0.29005238,0.4799868,0.995463622431883,0.3828615,0.157201,215.059374273641,0.42262074,17.401215,0.5188575,0.958067772026401,12.047802,2.0932636e-10,0.21272919,0.0020047277
IMG_14_BLU_5,26.4739226983646,16.07108,0.419274981237468,0.760577018567345,0.6934956,0.06081917,6.7645407,0.8018263,0.27339047,0.39046818,-0.10453058,0.0005280972,0.14602736,0.31661612,0.958512546068143,0.52018154,0.24239792,244.520677946541,0.6031581,16.422306,0.69308156,0.91889825017873,22.49331,8.3143975e-15,0.068940684,6.0832535e-05
IMG_14_BLU_6,10.1473289809329,15.215849,0.376052048360943,0.668166092009805,0.59947115,0.028622048,7.6312346,0.885932,0.2591091,0.44677776,-0.10997245,6.7613087e-06,0.0026931257,0.30433583,0.812503917036696,0.61068606,0.28853175,260.456639902442,0.74268407,15.625096,0.77214575,0.887706019353228,35.087677,3.1758225e-16,0.0415696,3.061256e-05
IMG_15_BLU_1,82.9071160806926,46.43394,0.996227740107574,0.999437106476452,0.9994213,0.9365365,0.152141,0.0062522604,0.9043438,0.020638227,-0.0054125986,0.91760737,0.58689064,0.6829859,0.999541664975621,0.0042372346,0.0015818368,7.54375428083014,0.018863691,46.69357,0.003551491,0.999886465321586,0.014459736,0.99792826,0.96829695,0.87223583
IMG_15_BLU_2,51.9110435905322,33.299896,0.954614142437056,0.992373787544439,0.9861685,0.59814835,1.2955745,0.13802177,0.61575437,0.17558384,-0.03723463,0.69290805,0.4617477,0.6559678,0.998701022089397,0.13485038,0.029333936,71.8219897080689,0.08650443,33.351177,0.08971496,0.99719684151037,1.0856702,0.6108244,0.89487946,0.8077646
IMG_15_BLU_3,37.3690712252576,29.410192,0.896232559299616,0.975791164854158,0.9549439,0.35814708,2.7393792,0.27674448,0.43450966,0.23929608,-0.067865,0.44133848,0.3412889,0.57327956,0.996897663039003,0.27138454,0.06963709,121.408151853346,0.15098865,29.44647,0.23244645,0.989848215574059,5.5671597,0.0069906847,0.5021202,0.33303973
IMG_15_BLU_4,35.4061938698209,28.122118,0.869099241247878,0.963942277570263,0.93340397,0.27849847,3.541376,0.3268367,0.38695252,0.27069247,-0.07474393,0.27939332,0.28217354,0.49085456,0.99434664536935,0.32375032,0.09355115,140.802746152272,0.18168859,28.16025,0.30328226,0.98438632625855,9.689913,0.0002369554,0.33437327,0.16920726
IMG_15_BLU_5,23.7471384657306,24.863874,0.794428260299899,0.905181666274637,0.85109544,0.12622045,6.0226965,0.47328305,0.2954146,0.36458123,-0.08835789,0.029337369,0.13109215,0.3742596,0.955129279006153,0.5086012,0.16761103,179.506137396663,0.29609814,25.271723,0.51306355,0.962018846050753,30.196,3.1203665e-08,0.13803822,0.003835953
IMG_15_BLU_6,12.2697211932326,20.972408,0.746563851058997,0.836072966143884,0.77187157,0.06334574,5.971589,0.59739953,0.2616658,0.42730826,-0.10401115,0.0025753935,0.01759485,0.3978485,0.803039144824594,0.60918653,0.22683391,210.407203924331,0.46636766,21.193312,0.6372855,0.936406143145091,55.958847,2.3742837e-09,0.10425738,0.0012413858
IMG_16_BLU_1,73.9501946486126,45.13423,0.997592132317324,0.999687136892582,0.9995565,0.9532009,0.19545951,0.0057447013,0.92147607,0.0051341057,0.008926914,0.9805767,0.52624744,0.66950035,0.999990659000761,0.002171874,0.0010727706,1.40720507652494,0.01948909,45.408012,0.0039874734,0.999865229248538,0.010603547,0.99616086,0.95739186,0.88456094
IMG_16_BLU_2,58.7335881528769,31.009686,0.94652302121936,0.990668817905375,0.9853752,0.6219433,1.3942753,0.13851853,0.6631339,0.08872104,-0.031851433,0.7799922,0.41775915,0.650803,0.999767299798303,0.07274085,0.028378563,57.3036357488323,0.110334575,31.177275,0.12112723,0.99523196963314,0.85092807,0.5035469,0.8319173,0.8589613
IMG_16_BLU_3,37.7426017984268,26.384403,0.84076781851416,0.961917992029687,0.94503725,0.38113844,2.8109677,0.31283975,0.45110163,0.15602481,-0.083975956,0.45139498,0.28643286,0.5753172,0.998463750540462,0.17856723,0.08550194,110.921284788998,0.20770346,26.523628,0.33482742,0.980470095035665,4.5644884,3.2106698e-06,0.6157007,0.38044736
IMG_16_BLU_4,32.7171094477098,24.821234,0.776817227185989,0.93718452963842,0.9144314,0.2979769,3.4988678,0.3942233,0.38784468,0.18450564,-0.09958277,0.22758792,0.21642128,0.49500498,0.996525950850041,0.22644675,0.122286074,132.382489788937,0.25755402,24.949013,0.442649,0.968735204846162,8.074817,1.0558014e-08,0.4739784,0.105455235
IMG_16_BLU_5,20.6796932182724,21.081831,0.579329601966883,0.814081692729119,0.7828153,0.1280336,6.0058603,0.6441064,0.27786484,0.29386318,-0.124869086,0.000823046,0.016145848,0.28779754,0.960023902687518,0.39935672,0.22763082,178.77864243166,0.48500466,21.259922,0.7074363,0.921958790140917,28.030552,9.201193e-16,0.0900174,5.2625866e-05
IMG_16_BLU_6,11.213438566497,18.277695,0.479935221064821,0.694671513601119,0.6676384,0.061033245,6.5910387,0.77727014,0.2520494,0.38779515,-0.13264091,4.36504e-06,-0.13762103,0.26737237,0.813863217690083,0.5209565,0.2662741,207.798273315886,0.6576603,18.377201,0.81827027,0.887420315621043,53.779163,1.1951905000000001e-17,0.034454208,1.903312e-06
IMG_17_BLU_1,84.1161986633623,38.150833,0.993629617901566,0.999122859022647,0.99862987,0.8998768,0.25469628,0.009987859,0.9175289,0.020195961,0.00084841624,0.94913244,0.49641404,0.5569633,0.999555841582725,0.00560838,0.0031844985,26.5201538396909,0.025677375,38.380806,0.005162511,0.999544843642741,0.027067956,0.99762744,0.9933462,0.96878594
IMG_17_BLU_2,56.7828395362581,24.660547,0.889034792845866,0.98049036702217,0.9680539,0.47081226,1.7773374,0.22128734,0.55070955,0.1859793,-0.047143288,0.5693183,0.37418586,0.5448748,0.997472138369866,0.18442136,0.044766594,131.683027704793,0.1429999,24.862526,0.1530507,0.987814268735781,2.073517,0.48384675,0.93403924,0.81082803
IMG_17_BLU_3,31.0357440124611,21.973534,0.784134521932602,0.947255204371578,0.91452825,0.25453252,3.2258224,0.41794202,0.39753866,0.27738428,-0.07530185,0.29971832,0.27132994,0.4734209,0.994200982850005,0.36886775,0.09564552,198.973871970016,0.24067512,22.16131,0.33878687,0.966321516511225,8.576724,8.314484e-06,0.49159622,0.267794
IMG_17_BLU_4,24.2089618769223,21.402283,0.749570502710118,0.928530962823035,0.8819114,0.1909241,4.0336347,0.47533885,0.3588888,0.30924785,-0.08394793,0.18124573,0.23437348,0.4331574,0.990606770184072,0.42128664,0.123813294,217.056603235582,0.27809325,21.58459,0.42514014,0.953441674907536,13.071631,5.1168325e-08,0.33442318,0.12185708
IMG_17_BLU_5,17.3817228865752,20.314943,0.678945233796605,0.86144882420791,0.78417426,0.08075279,7.0590878,0.6097691,0.29312944,0.39856648,-0.09845444,0.013437196,0.12841676,0.35634306,0.953044944850774,0.5778836,0.20072465,248.346526852164,0.38365957,20.476685,0.57455987,0.915556203769691,29.538773,1.6457798e-12,0.11276837,0.0048258407
IMG_17_BLU_6,3.53002932152802,19.053022,0.634452923223083,0.795389322626748,0.7032596,0.039288066,7.656673,0.7109468,0.25129095,0.44353873,-0.112595335,0.0013319782,0.03520366,0.3563404,0.786994131433457,0.60467255,0.25225016,268.049932343296,0.5464339,19.258438,0.64682037,0.879589313385022,42.43824,5.049908e-14,0.07579153,0.0015802379
IMG_18_BLU_1,84.8830678444526,37.509308,0.993018193731252,0.99899825989113,0.99820244,0.91431046,0.27163476,0.009623614,0.92481166,0.005588472,0.011545967,0.96510136,0.5558056,0.61610484,0.999993509881025,0.0033669472,0.005601592,5.50989044676227,0.030263655,37.574394,0.010726642,0.999576525730645,0.034973007,0.9992083,0.9596164,0.8850486
IMG_18_BLU_2,72.5492838596411,23.911875,0.805047907966827,0.967924194005865,0.9625826,0.48311454,1.7982156,0.2823259,0.5651252,0.12243116,-0.04823431,0.5523124,0.40312266,0.60688806,0.999755968793711,0.121629596,0.065219894,103.399412593029,0.18351822,23.969126,0.23205452,0.989094243723662,2.3437638,0.15062939,0.71474445,0.5250482
IMG_18_BLU_3,40.3715141798662,20.98878,0.607751710606277,0.910964586136678,0.90215856,0.25971973,3.3891146,0.5485347,0.40332124,0.21977365,-0.10517723,0.23678942,0.2702968,0.50482553,0.998362417674358,0.26558006,0.12188358,170.117686603316,0.31116426,21.062328,0.49549106,0.968801689931571,9.63256,7.757273e-09,0.37782866,0.033657912
IMG_18_BLU_4,40.8170236032815,20.246584,0.54576268860623,0.879318513910874,0.86408585,0.1963877,4.1221647,0.63020575,0.36364123,0.2463345,-0.1209829,0.088690735,0.209792,0.4137646,0.996216355856601,0.31344765,0.15093395,189.810134956518,0.36116165,20.333279,0.6065269,0.955433869615218,15.610177,2.4870534e-11,0.25196746,0.003643182
IMG_18_BLU_5,27.1431543279886,18.406265,0.408605822772786,0.753922004409098,0.7312401,0.08606837,6.3238654,0.8271229,0.2741356,0.3367566,-0.14285138,0.00091843546,0.034554984,0.26669744,0.95889768367121,0.4644574,0.22517832,227.89307426833,0.54850197,18.558767,0.8534714,0.910772445756873,48.28817,1.1108875e-16,0.05805636,5.407223e-06
IMG_18_BLU_6,11.2192214320065,16.983965,0.340275088127226,0.625071391700209,0.6268936,0.041045483,6.727913,0.9252417,0.24559323,0.41678447,-0.14786759,7.0808906e-06,-0.11044158,0.2742479,0.806318034182552,0.5658823,0.2692848,252.35398872048,0.6920771,17.174799,0.9606224,0.879439380209862,86.912544,1.7305930999999998e-18,0.024449445,1.0908796e-06
IMG_19_BLU_1,82.2580070143682,50.110188,0.996645390643423,0.999606330970695,0.99977595,0.95821,0.095275216,0.004691582,0.9182704,0.0134391785,-0.009203699,0.94563746,0.5535577,0.5460498,0.999961925769726,0.0030430555,0.00042652234,0.404590990302183,0.014837131,51.08651,0.0030135547,0.999937223087053,0.010042065,0.93683594,0.8962347,0.8754203
IMG_19_BLU_2,70.0614532601563,38.780067,0.961833469707675,0.994099444029928,0.9943929,0.7479247,0.67371833,0.08259539,0.8296674,0.10391283,-0.027231425,0.9221503,0.48538098,0.51035583,0.999695288429475,0.06674725,0.010628303,26.9121545366144,0.06480267,39.578495,0.06317364,0.998419343764426,0.48331666,0.8540916,0.9012731,0.90347934
IMG_19_BLU_3,48.1031847268657,35.54043,0.919185577915598,0.982458171672753,0.9791268,0.5322936,1.3911219,0.18278727,0.6509217,0.18649691,-0.046861026,0.85991555,0.40190753,0.46216485,0.998461983599982,0.15139824,0.035183873,50.41414289673,0.10873054,36.24188,0.14412408,0.994106771195039,1.914651,0.4260689,0.8321868,0.78099406
IMG_19_BLU_4,64.0636454672476,38.138035,0.943307184006482,0.992816451004432,0.9946691,0.74386305,0.6781572,0.08982619,0.82469535,0.10349268,-0.02720746,0.92185706,0.47918615,0.5127968,0.999817750332296,0.06525934,0.011833339,32.2786829028274,0.0733511,39.230606,0.06542653,0.998469299946898,0.4575908,0.84777814,0.8996409,0.8984518
IMG_19_BLU_5,27.9682901873672,29.994747,0.840381167416899,0.923378737713827,0.89640266,0.20221788,2.4754224,0.41950628,0.37635207,0.34513867,-0.07146831,0.33805484,0.21490923,0.41131327,0.952949198801331,0.3673886,0.110882334,94.214940559891,0.24397764,30.245167,0.30262116,0.975048990839467,12.952665,0.0332752,0.4822518,0.16744828
IMG_19_BLU_6,16.2001501077639,25.626774,0.80270584683302,0.866970580741188,0.8273112,0.108583316,2.399755,0.5354884,0.30680206,0.41201997,-0.08108645,0.12813874,0.14413098,0.3962528,0.814760967618067,0.5072167,0.14921243,128.722753547711,0.35682163,26.882372,0.39657894,0.959593874756155,24.604328,0.0096331015,0.36808595,0.03184384
IMG_20_BLU_1,77.7035247418833,45.066826,0.996522008669668,0.99949693350881,0.9994142,0.94892615,0.19556819,0.007485005,0.9155829,0.005626321,0.0070292805,0.95798063,0.53335047,0.6499148,0.99998210655093,0.0016909242,0.0012464747,3.87629936310567,0.019987868,45.73304,0.006239579,0.999860328592376,0.010187728,0.9657804,0.94378847,0.8657882
IMG_20_BLU_2,55.8174921484609,31.084179,0.9216471845991,0.985389201749801,0.9804883,0.6073903,1.4161266,0.1506196,0.7287143,0.09527123,-0.0410281,0.70765674,0.42385292,0.61482465,0.99978006483407,0.06165552,0.030574635,60.8203306843131,0.11504689,31.703049,0.1570026,0.995210332214121,0.8685035,0.40045455,0.8541972,0.8315952
IMG_20_BLU_3,37.3543682150687,26.80959,0.786355740694651,0.946844502307469,0.9298965,0.34821764,2.9479644,0.31150648,0.49848717,0.17489833,-0.091308065,0.37093863,0.31285253,0.51194936,0.998614885177484,0.17756975,0.08386278,109.879325414188,0.2126181,27.423584,0.37892678,0.981399991139437,4.7615256,5.059428e-06,0.5589449,0.25398672
IMG_20_BLU_4,40.2610948046266,25.51622,0.72302581617192,0.919902132480934,0.89448917,0.26282257,3.6843035,0.40577567,0.42782652,0.20825243,-0.103813924,0.1757079,0.257416,0.44227627,0.996908722654324,0.22939825,0.11552052,127.890652904466,0.2572082,26.12298,0.47505793,0.971370447876283,8.04115,1.8261272e-08,0.38141888,0.06254318
IMG_20_BLU_5,23.9085266619794,22.498322,0.566937205313133,0.800697814902166,0.75507164,0.09838564,5.906003,0.66853577,0.30097115,0.3068564,-0.12362766,0.0032296393,0.10858577,0.35549143,0.961630530250772,0.3831573,0.20782469,166.519533877797,0.45097503,23.17556,0.73698235,0.933412250980443,25.022491,2.1790006e-14,0.081991464,7.630151e-05
IMG_20_BLU_6,10.315749855739,20.212576,0.502840414857345,0.700342178888328,0.65489274,0.04455077,5.7779737,0.78142357,0.26597553,0.38053286,-0.13072532,8.246633e-05,-0.0075813085,0.36314976,0.827678920693886,0.499183,0.24938369,187.529900576494,0.5882244,20.926163,0.81815434,0.908370050133014,43.90541,1.6889402e-15,0.044810835,9.763592e-06
IMG_21_BLU_1,96.5232031722414,41.599106,0.995097264239596,0.99928692540806,0.99941397,0.9345321,0.27318147,0.005725165,0.92817914,0.009357393,0.0005065245,0.9708919,0.5663458,0.754235,0.999986426743665,0.00351125,0.0016016063,18.4965041644573,0.02212241,42.044174,0.0035185013,0.999769262404498,0.020972228,0.90957105,0.8870371,0.8693382
IMG_21_BLU_2,76.9509928795779,27.968409,0.900758794604083,0.980861526582127,0.9838636,0.56331664,1.7513387,0.14330132,0.71438164,0.1290915,-0.035452347,0.6629114,0.43892238,0.7597543,0.999726740942674,0.12732601,0.03598714,124.380569430466,0.12547329,28.350542,0.10229139,0.992953960417479,1.5047715,0.34961647,0.7041458,0.69866383
IMG_21_BLU_3,45.907715922611,24.819683,0.786079164496537,0.942417956974086,0.94932854,0.33943367,3.378821,0.28481877,0.48817182,0.20588273,-0.067748025,0.39354244,0.29834035,0.7123304,0.998247241729315,0.29401934,0.09295265,201.32107685639,0.2177187,25.204235,0.2603122,0.977150205512664,6.6539874,0.008825342,0.47987586,0.42796305
IMG_21_BLU_4,43.2052670399522,24.005278,0.746313957640503,0.919925784248042,0.9261072,0.2700515,4.2747893,0.34264687,0.42555028,0.2311042,-0.07857514,0.23332112,0.22252505,0.660472,0.99595203441628,0.3532133,0.12605953,223.557976721132,0.25543424,24.398968,0.3326745,0.966453502788022,10.942273,0.0015003413,0.38483518,0.336427
IMG_21_BLU_5,32.246738709694,21.89976,0.657630294375442,0.834357761351625,0.8355031,0.1323231,7.631769,0.4915852,0.29937488,0.30393797,-0.09868907,0.017370177,0.052450206,0.38580677,0.951119350019894,0.466061,0.21467377,266.709466998193,0.4057618,22.59536,0.51764673,0.931855882989402,30.724567,4.864566e-06,0.14163683,0.07350763
IMG_21_BLU_6,21.7492119713249,20.037998,0.611322465006593,0.756672365235706,0.75775516,0.07331461,8.608787,0.6056324,0.26068103,0.36882865,-0.10887189,0.001041259,-0.03612422,0.42586192,0.778371716498303,0.5258268,0.25485617,286.870233601965,0.53733987,20.888496,0.59633994,0.908038343427613,52.187763,2.391082e-07,0.0956476,0.036467023
IMG_22_BLU_1,72.5848402825291,37.56256,0.992287893340101,0.998921703510744,0.99896634,0.9252866,0.18645446,0.016326435,0.91248137,0.011428297,-0.0047893487,0.9474801,0.6060616,0.50358576,0.999993792385491,0.0047189593,0.0025992356,13.8732125746847,0.03020103,37.686558,0.017495535,0.999662444328614,0.055743556,0.7964681,0.89115125,0.882213
IMG_22_BLU_2,74.3641534218552,24.257591,0.790181287745259,0.967493006037505,0.9752073,0.5100683,1.3105739,0.31879625,0.57810384,0.14082581,-0.04547705,0.5880566,0.5013822,0.528921,0.999793487783206,0.16866416,0.048389107,86.2999516709517,0.18725929,24.375742,0.22970754,0.991261227641214,3.4021187,0.05112783,0.65888804,0.35521242
IMG_22_BLU_3,51.5321208543897,22.057892,0.632708499337356,0.924623389444297,0.93925846,0.28413433,2.455934,0.5893003,0.41865247,0.21573317,-0.071761444,0.33433968,0.37419516,0.46922913,0.998592039155922,0.34485042,0.096470065,125.973487918072,0.30124864,22.184544,0.38639426,0.977732713257953,8.975924,7.707054e-06,0.4515556,0.0128331445
IMG_22_BLU_4,44.567591144388,21.699064,0.602214849756373,0.90726197355296,0.9181214,0.22462094,2.9928412,0.64669746,0.3803237,0.2412889,-0.078185126,0.24248417,0.3221557,0.41551113,0.996788856954032,0.40185136,0.12008986,136.562199495322,0.3352818,21.827923,0.43159196,0.970032934549261,11.431498,4.6721178e-07,0.34992856,0.0022144788
IMG_22_BLU_5,37.0872718098174,20.648869,0.53663641369673,0.83725472631772,0.8283325,0.10960115,4.8623953,0.76109856,0.2990542,0.30435354,-0.09246393,0.028528104,0.19832468,0.28702006,0.960323429143519,0.5244522,0.19013971,162.063229385719,0.47699875,20.82576,0.58942246,0.941450131143157,19.400532,1.5917825e-09,0.13357207,1.14681e-05
IMG_22_BLU_6,17.4883879951458,19.376669,0.492586503682327,0.75553139477632,0.7397479,0.061048087,4.7402964,0.82937276,0.26312944,0.35530525,-0.09901811,0.0024189386,0.11330364,0.27449176,0.81882761735541,0.594259,0.2342463,180.171910011553,0.60536695,19.641495,0.67251754,0.915129416828616,27.830528,1.8279862e-10,0.08342347,2.6181433e-06
IMG_23_BLU_1,82.8552817830146,42.64023,0.99434889481853,0.999273239708645,0.999216,0.94123375,0.18565583,0.0073484452,0.9360718,0.008569717,0.0040649245,0.9804176,0.5001726,0.67657536,0.999988840938739,0.0026353598,0.0017676946,3.96773656183024,0.023811601,42.874874,0.008682901,0.999819309727021,0.03123456,0.9999335,0.9893667,0.9724911
IMG_23_BLU_2,82.2097037850046,29.063032,0.867186137192469,0.979807796491175,0.97799754,0.58431005,1.3438039,0.19290029,0.65934,0.11790168,-0.037594527,0.72295254,0.42434064,0.66400295,0.999774342746103,0.08797151,0.03514316,73.5328271859524,0.13710254,29.243942,0.16672537,0.99449150809152,1.8407389,0.5106218,0.9115464,0.86836076
